t_s,status,grams
55.620,D,47.4915
55.620,D,47.4916
55.620,D,47.4916
55.823,D,47.4916
55.823,D,47.4916
55.823,D,47.4916
55.823,D,47.4916
55.823,D,47.4916
56.025,D,47.4916
56.025,D,47.4916
56.025,D,47.4916
56.025,D,47.4916
56.227,D,47.4916
56.227,D,47.4916
56.227,D,47.4915
56.227,D,47.4915
56.227,D,47.4915
56.428,D,47.4915
56.428,D,47.4915
56.428,D,47.4915
56.428,D,47.4915
56.428,D,47.4915
56.631,D,47.4915
56.631,D,47.4915
56.631,D,47.4915
56.631,D,47.4915
56.834,D,47.4915
56.834,D,47.4915
56.834,D,47.5295
56.834,D,47.5350
56.834,D,47.5357
57.039,D,47.5360
57.039,D,47.5360
57.039,D,47.5358
57.039,D,47.5356
57.039,D,47.5354
57.240,D,47.5353
57.240,D,47.5351
57.240,D,47.5349
57.240,D,47.5347
57.443,D,47.5345
57.443,D,47.5344
57.443,D,47.5343
57.443,D,47.5342
57.443,D,47.5341
57.645,D,47.5340
57.645,D,47.5339
57.645,D,47.5338
57.645,D,47.5337
57.645,D,47.5334
57.848,D,47.5334
57.848,D,47.5334
57.848,D,47.5334
57.848,D,47.5333
58.052,D,47.5333
58.052,D,47.5333
58.052,D,47.5333
58.052,D,47.5333
58.052,D,47.5332
58.253,D,47.5332
58.254,D,47.5332
58.254,D,47.5332
58.254,D,47.5332
58.254,D,47.5332
58.458,D,47.5332
58.458,D,47.5332
58.458,D,47.5332
58.458,D,47.5332
58.660,D,47.5332
58.661,D,47.5332
58.661,D,47.5332
58.661,D,47.5332
58.661,D,47.5332
58.864,D,47.5332
58.864,D,47.5331
58.864,D,47.5331
58.864,D,47.5331
58.864,D,47.5331
59.066,D,47.5331
59.066,D,47.5331
59.066,D,47.5331
59.066,D,47.5331
59.270,D,47.5331
59.270,D,47.5331
59.270,D,47.5331
59.270,D,47.5331
59.270,D,47.5331
59.472,D,47.5330
59.472,D,47.5330
59.472,D,47.5330
59.472,D,47.5330
59.472,D,47.5330
59.676,D,47.5330
59.676,D,47.5330
59.676,D,47.5330
59.676,D,47.5330
59.877,D,47.5330
59.877,D,47.5330
59.878,D,47.5330
59.878,D,47.5330
59.878,D,47.5330
60.079,D,47.5330
60.079,D,47.5330
60.079,D,47.5330
60.079,D,47.5460
