t_s,status,grams
25.213,D,0.2111
25.418,D,0.2111
25.418,D,0.2110
25.418,D,0.2110
25.418,D,0.2110
25.625,D,0.2110
25.625,D,0.2110
25.625,D,0.2110
25.625,D,0.2110
25.625,D,0.2110
25.828,D,0.2110
25.828,D,0.2110
25.828,D,0.2110
25.828,D,0.2111
25.828,D,0.2167
26.032,D,0.2576
26.032,D,0.2577
26.032,D,0.2571
26.032,D,0.2563
26.242,D,0.2556
26.242,D,0.2549
26.242,D,0.2544
26.242,D,0.2540
26.242,D,0.2536
26.451,D,0.2533
26.451,D,0.2531
26.451,D,0.2529
26.451,D,0.2528
26.657,D,0.2526
26.657,D,0.2525
26.657,D,0.2524
26.657,D,0.2523
26.657,D,0.2522
26.657,D,0.2521
26.865,D,0.2521
26.865,D,0.2521
26.865,D,0.2521
26.865,D,0.2521
27.072,D,0.2520
27.072,D,0.2520
27.072,D,0.2520
27.072,D,0.2520
27.072,D,0.2520
27.280,D,0.2520
27.280,D,0.2520
27.280,D,0.2520
27.280,D,0.2520
27.280,D,0.2520
27.487,D,0.2520
27.487,D,0.2520
27.487,D,0.2520
27.487,D,0.2520
27.696,D,0.2519
27.696,D,0.2519
27.696,D,0.2519
27.696,D,0.2519
27.696,D,0.2519
27.904,D,0.2519
27.904,D,0.2519
27.904,D,0.2519
27.904,D,0.2519
27.904,D,0.2520
28.108,D,0.2660
28.108,D,0.2984
28.108,D,0.2984
28.108,D,0.2978
28.108,D,0.2970
28.311,D,0.2963
28.311,D,0.2957
28.311,D,0.2951
28.311,D,0.2947
28.514,D,0.2944
28.514,D,0.2941
28.514,D,0.2939
28.514,D,0.2937
28.514,D,0.2936
28.715,D,0.2934
28.715,D,0.2933
28.715,D,0.2933
28.715,D,0.2931
28.715,D,0.2930
28.919,D,0.2930
28.919,D,0.2929
28.919,D,0.2929
28.919,D,0.2929
29.120,D,0.2929
29.120,D,0.2929
29.120,D,0.2929
29.120,D,0.2929
29.120,D,0.2929
29.323,D,0.2929
29.323,D,0.2929
29.323,D,0.2928
29.323,D,0.2928
29.527,D,0.2928
29.527,D,0.2928
29.527,D,0.2928
29.527,D,0.2928
29.527,D,0.2928
29.728,D,0.2928
29.728,D,0.2928
29.728,D,0.2928
29.728,D,0.2928
29.728,D,0.2928
29.933,D,0.2928
29.933,D,0.2928
29.933,D,0.2928
29.933,D,0.2928
29.933,D,0.2928
30.147,D,0.2928
30.147,D,0.3128
30.147,D,0.3392
30.147,D,0.3392
30.356,D,0.3385
30.356,D,0.3377
30.356,D,0.3370
30.356,D,0.3364
30.356,D,0.3359
30.563,D,0.3355
30.564,D,0.3352
30.564,D,0.3350
30.564,D,0.3347
30.564,D,0.3346
30.772,D,0.3344
30.772,D,0.3343
30.772,D,0.3342
30.772,D,0.3341
30.772,D,0.3340
30.978,D,0.3339
30.978,D,0.3338
30.978,D,0.3338
30.978,D,0.3338
30.978,D,0.3338
31.186,D,0.3338
31.186,D,0.3338
31.186,D,0.3338
31.186,D,0.3338
31.393,D,0.3338
31.394,D,0.3338
31.394,D,0.3338
31.394,D,0.3338
31.394,D,0.3338
31.600,D,0.3338
31.600,D,0.3338
31.600,D,0.3337
31.600,D,0.3337
31.600,D,0.3337
31.807,D,0.3337
31.807,D,0.3337
31.807,D,0.3337
31.807,D,0.3337
32.016,D,0.3337
32.016,D,0.3337
32.016,D,0.3337
32.016,D,0.3337
32.016,D,0.3337
32.221,D,0.3337
32.221,D,0.3338
32.221,D,0.3627
32.221,D,0.3800
32.221,D,0.3800
32.426,D,0.3793
32.426,D,0.3786
32.426,D,0.3779
32.426,D,0.3773
32.426,D,0.3768
32.630,D,0.3764
32.630,D,0.3761
32.630,D,0.3758
32.630,D,0.3756
32.833,D,0.3754
32.833,D,0.3753
32.833,D,0.3752
32.833,D,0.3751
32.833,D,0.3750
33.036,D,0.3748
33.036,D,0.3748
33.036,D,0.3748
33.036,D,0.3747
33.036,D,0.3747
33.240,D,0.3747
33.240,D,0.3747
33.240,D,0.3747
33.240,D,0.3747
33.441,D,0.3746
33.441,D,0.3746
33.441,D,0.3746
33.441,D,0.3746
33.441,D,0.3746
33.644,D,0.3746
33.644,D,0.3746
33.644,D,0.3746
33.644,D,0.3746
33.644,D,0.3746
33.846,D,0.3746
33.846,D,0.3746
33.846,D,0.3746
33.846,D,0.3746
34.046,D,0.3746
34.046,D,0.3746
34.046,D,0.3746
34.046,D,0.3746
34.258,D,0.3746
34.258,D,0.3746
34.258,D,0.3746
34.258,D,0.3747
34.258,D,0.4096
34.258,D,0.4208
34.465,D,0.4208
34.465,D,0.4201
34.465,D,0.4193
34.465,D,0.4187
34.672,D,0.4181
34.672,D,0.4176
34.672,D,0.4173
34.672,D,0.4170
34.672,D,0.4167
34.880,D,0.4165
34.880,D,0.4163
34.880,D,0.4162
34.880,D,0.4161
34.880,D,0.4160
