t_ms,mass_g,status
56801,15.2363,D
56801,15.2362,D
56912,15.2361,D
56912,15.2361,D
57023,15.2361,D
57023,15.2361,D
57023,15.2361,D
57135,15.2361,D
57135,15.2361,D
57248,15.2361,D
57248,15.2361,D
57248,15.2387,D
57360,15.2804,D
57360,15.2812,D
57472,15.2811,D
57472,15.2806,D
57472,15.2799,D
57584,15.2792,D
57584,15.2787,D
57584,15.2784,D
57696,15.2782,D
57696,15.2780,D
57807,15.2778,D
57808,15.2776,D
57808,15.2775,D
57920,15.2774,D
57920,15.2773,D
58031,15.2772,D
58032,15.2772,D
58032,15.2771,D
58143,15.2770,D
58143,15.2770,D
58254,15.2770,D
58254,15.2769,D
58254,15.2769,D
58366,15.2769,D
58366,15.2769,D
58478,15.2768,D
58478,15.2768,D
58478,15.2768,D
58591,15.2765,D
58591,15.2765,D
58591,15.2764,D
58704,15.2764,D
58704,15.2763,D
58815,15.2763,D
58815,15.2762,D
58815,15.2762,D
58927,15.2761,D
58927,15.2761,D
59035,15.2761,D
59035,15.2761,D
59035,15.2761,D
59146,15.2761,D
59146,15.2760,D
59255,15.2760,D
59255,15.2760,D
59255,15.2760,D
59366,15.2760,D
59366,15.2757,D
59476,15.2755,D
59476,15.2755,D
59476,15.2754,D
59585,15.2754,D
59585,15.2754,D
59695,15.2754,D
59695,15.2754,D
59695,15.2754,D
59805,15.2754,D
59805,15.2754,D
59916,15.2754,D
59916,15.2754,D
59916,15.2754,D
60024,15.2754,D
60024,15.2754,D
60024,15.2754,D
60135,15.2754,D
60135,15.2754,D
60243,15.2753,D
60243,15.2753,D
60243,15.2753,D
60351,15.2753,D
60351,15.2753,D
60460,15.2753,D
60460,15.3117,D
